site,ensemble_mse_scaled_no_stability,full_mse_scaled_no_stability,ensemble_rmse_scaled_no_stability,full_rmse_scaled_no_stability,ensemble_r2_no_stability,full_r2_no_stability,ensemble_relative_error_no_stability,full_relative_error_no_stability,ensemble_mae_no_stability,full_mae_no_stability,O_hat_count_no_stability,ensemble_mse_scaled_stability,full_mse_scaled_stability,ensemble_rmse_scaled_stability,full_rmse_scaled_stability,ensemble_r2_stability,full_r2_stability,ensemble_relative_error_stability,full_relative_error_stability,ensemble_mae_stability,full_mae_stability,G_hat_count,O_hat_count_stability,O_hat,ensemble_mse_scaled_diff,ensemble_rmse_scaled_diff,ensemble_r2_diff,ensemble_relative_error_diff,ensemble_mae_diff
IT-Ren,0.0031585538461233,0.0031638812121835,0.0562010128567391,0.0562483885296594,0.6870702779914672,0.6865424759461447,0.126908947074888,0.1270479364483708,0.0379384355975637,0.0379947314093237,52,0.003162176148184,0.0031638812121835,0.0562332299284336,0.0562483885296594,0.6867114030024326,0.6865424759461447,0.126995675659449,0.1270479364483708,0.0379806095891303,0.0379947314093237,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",3.6223020606998037e-06,3.221707169450555e-05,-0.000358874989034641,8.672858456099108e-05,4.217399156659918e-05
IT-Ro1,0.0060449579604971,0.0060335994174387,0.0777493277173326,0.0776762474469434,0.6316911517573833,0.6323832081685099,0.1615358447888092,0.1632123006917113,0.048603533682624,0.0489320168706805,52,0.006037185375298,0.0060335994174387,0.0776993267364525,0.0776762474469434,0.6321647219494818,0.6323832081685099,0.163068316566917,0.1632123006917113,0.0489009818313915,0.0489320168706805,103,6,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-7.772585199100623e-06,-5.000098088010774e-05,0.0004735701920984825,0.0015324717781078079,0.0002974481487674971
IT-Ro2,0.0049687571065352,0.0051225668467735,0.0704894113079068,0.0715721094196162,0.56341242701364,0.549897694908109,0.1590205222350298,0.1621358425923843,0.0496109736446772,0.0505744541826284,52,0.0050997814926706,0.0051225668467735,0.0714127544117343,0.0715721094196162,0.5518997654931874,0.549897694908109,0.1621165888193375,0.1621358425923843,0.0504644154488974,0.0505744541826284,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",0.00013102438613540011,0.0009233431038274953,-0.011512661520452605,0.003096066584307694,0.0008534418042201938
IT-SR2,0.0031759715199804,0.0032264422000887,0.0563557585343361,0.056801779902471,0.7391306167551674,0.73498503323561,0.071872522315458,0.0726636942835078,0.0366737636652738,0.0369854016355658,52,0.0032267353531567,0.0032264422000887,0.0568043603357767,0.056801779902471,0.7349609540964974,0.73498503323561,0.0727704809513379,0.0726636942835078,0.0370206453390611,0.0369854016355658,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",5.07638331763002e-05,0.00044860180144060124,-0.004169662658670026,0.0008979586358798947,0.000346881673787304
IT-SRo,0.0033313971190481,0.0033267322971872,0.0577182563756747,0.0576778319390324,0.7403168400168484,0.7406804639374727,0.1076328192233905,0.1076935724193199,0.0386359747032744,0.0386575121408124,52,0.0033278608428175,0.0033267322971872,0.0576876142929968,0.0576778319390324,0.7405924935499781,0.7406804639374727,0.1077405748336135,0.1076935724193199,0.0386709435586674,0.0386575121408124,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-3.5362762306001896e-06,-3.064208267790358e-05,0.0002756535331297494,0.00010775561022299818,3.496885539300276e-05
IT-Tor,0.0009673979495818,0.0009652865655312,0.0311030215506764,0.0310690612270678,0.6186571355652725,0.6194894313563766,0.048091770222228,0.0478975371795415,0.0220803065248917,0.0219961495667178,52,0.0009652990658244,0.0009652865655312,0.0310692623958865,0.0310690612270678,0.6194845038106841,0.6194894313563766,0.0478989914852762,0.0478975371795415,0.0219967259223937,0.0219961495667178,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-2.0988837573999086e-06,-3.375915478989744e-05,0.0008273682454116305,-0.00019277873695179581,-8.358060249799917e-05
JP-SMF,0.006993441927631,0.0069244302793945,0.0836268014910951,0.0832131616956992,0.7164634349188743,0.7192613884722228,0.1839812932086023,0.1852445151358773,0.0562433940227883,0.0563043557460154,52,0.0069195123735054,0.0069244302793945,0.0831836063987695,0.0832131616956992,0.719460776149655,0.7192613884722228,0.1853203168258592,0.1852445151358773,0.056297850208374,0.0563043557460154,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-7.392955412559993e-05,-0.00044319509232559895,0.002997341230780659,0.001339023617256907,5.445618558570092e-05
MX-Tes,0.0012724969360181,0.0012724666809353,0.0356720750169951,0.0356716509421049,0.2359122770444595,0.2359304441116092,0.0291012733961822,0.0291053311193025,0.0176747199498748,0.0176760735137498,52,0.0012888915304173,0.0012724666809353,0.0359011355031749,0.0356716509421049,0.226067924615237,0.2359304441116092,0.0292873658799875,0.0291053311193025,0.0178645879677002,0.0176760735137498,103,6,"[['vpd', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'fPAR'], ['vpd', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'fPAR'], ['Tair', 'vpd', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night'], ['vpd', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'fPAR'], ['vpd', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Night', 'fPAR'], ['Tair', 'vpd', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night']]",1.6394594399200086e-05,0.00022906048617980096,-0.009844352429222492,0.0001860924838053002,0.00018986801782540016
MY-PSO,0.0048409519898219,0.0048310814059472,0.0695769501330863,0.069505981080388,0.747523301243779,0.7480380951183574,0.1068141410540614,0.1073225496135405,0.0436978792670019,0.0438535156827003,52,0.0048313635171816,0.0048310814059472,0.06950801045334,0.069505981080388,0.7480233817906309,0.7480380951183574,0.1073349242172526,0.1073225496135405,0.0438581939132121,0.0438535156827003,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-9.58847264030064e-06,-6.893967974630488e-05,0.0005000805468519109,0.0005207831631912074,0.00016031464621019814
NL-Hor,0.004424305228354,0.0044295636375873,0.0665154510497678,0.0665549670391876,0.7968052684952038,0.7965637659321675,0.1832522143563989,0.1838051802394536,0.0499964939236583,0.0500471984942083,52,0.0044293308789646,0.0044295636375873,0.0665532183967433,0.0665549670391876,0.7965744558198248,0.7965637659321675,0.1838009649790335,0.1838051802394536,0.0500452405643125,0.0500471984942083,103,6,"[['Tair', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",5.025650610600632e-06,3.7767346975497995e-05,-0.00023081267537905514,0.0005487506226345973,4.874664065419865e-05
NL-Loo,0.0033473909469628,0.0033586862657113,0.0578566413384221,0.0579541738420221,0.8082575625053839,0.8076105535412583,0.0999058301232628,0.1009870574432419,0.0391245412348251,0.0393851378554137,52,0.0033585908464504,0.0033586862657113,0.0579533506059005,0.0579541738420221,0.8076160192672396,0.8076105535412583,0.1009781507883106,0.1009870574432419,0.0393823983150543,0.0393851378554137,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",1.119989948760022e-05,9.670926747839398e-05,-0.0006415432381443598,0.0010723206650477962,0.0002578570802291985
PA-SPn,0.0057323894240975,0.0057547746582709,0.075712544694374,0.0758602310718265,0.5880139848415007,0.5864051612352938,0.1286092904927667,0.128998866005745,0.0520648665886198,0.0522229073625659,52,0.0057538366089449,0.0057547746582709,0.0758540480722348,0.0758602310718265,0.5864725787073555,0.5864051612352938,0.1290591085593352,0.128998866005745,0.0522370842948273,0.0522229073625659,103,6,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",2.14471848473995e-05,0.00014150337786079936,-0.0015414061341452179,0.00044981806656849144,0.00017221770620749755
PA-SPs,0.0067603643054495,0.0067549778639592,0.0822214345864238,0.0821886723579303,0.8224240413867214,0.8225655282161208,0.26282078589761,0.2627327465794258,0.0686511960789125,0.0682943382378265,52,0.0067530617720724,0.0067549778639592,0.0821770148646959,0.0821886723579303,0.8226158586181833,0.8225655282161208,0.2627130611335264,0.2627327465794258,0.0682880524097154,0.0682943382378265,103,7,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-7.302533377100129e-06,-4.441972172788966e-05,0.00019181723146188823,-0.00010772476408360543,-0.00036314366919709684
RU-Che,0.0051931483030954,0.0051199504835929,0.0720635018792137,0.0715538292727436,0.4238753669827737,0.4319958874141673,0.4701725077757459,0.4578280022578893,0.0548528191270838,0.0535072989325161,52,0.0052398306946335,0.0051199504835929,0.0723866748416695,0.0715538292727436,0.4186964515881852,0.4319958874141673,0.4676304654418684,0.4578280022578893,0.0544897215593786,0.0535072989325161,103,6,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",4.668239153809983e-05,0.0003231729624557922,-0.005178915394588535,-0.002542042333877448,-0.000363097567705202
RU-Cok,0.0133200328862465,0.0134103286717422,0.1154124468428189,0.1158029735012975,0.5294426678911887,0.5262527850818599,0.2296968158272117,0.2307353187304444,0.0873960508131063,0.0877498462910292,52,0.0133497284025711,0.0134103286717422,0.1155410247599144,0.1158029735012975,0.5283936132036624,0.5262527850818599,0.2304918849587941,0.2307353187304444,0.0875420223112431,0.0877498462910292,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",2.9695516324599117e-05,0.00012857791709550148,-0.0010490546875262519,0.000795069131582421,0.00014597149813680432
RU-Fy2,0.0027001049845575,0.0026793495844838,0.0519625344316221,0.0517624341050902,0.7663715772209269,0.7681674523484133,0.1087682804883257,0.1069083376713045,0.0362324197688363,0.0357295767693799,52,0.0026807520518185,0.0026793495844838,0.0517759794868102,0.0517624341050902,0.7680461029070766,0.7681674523484133,0.1069222301851305,0.1069083376713045,0.0357366049310742,0.0357295767693799,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-1.935293273900001e-05,-0.00018655494481189389,0.001674525686149786,-0.001846050303195193,-0.0004958148377621
RU-Fyo,0.0048448400914221,0.0048471232307357,0.0696048855427705,0.0696212843226536,0.748506125882018,0.7483876089567338,0.1631101111593512,0.1643428907518831,0.0457015796240288,0.0458592979711271,52,0.0048415154156542,0.0048471232307357,0.0695809989555645,0.0696212843226536,0.7486787085830525,0.7483876089567338,0.1642081985766567,0.1643428907518831,0.04582667702813,0.0458592979711271,103,6,"[['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-3.3246757679007005e-06,-2.3886587206006782e-05,0.00017258270103448492,0.0010980874173054933,0.00012509740410120151
RU-Ha1,0.0028088490227804,0.002769113666906,0.0529985756674695,0.0526223685033852,0.6057617318540399,0.611338819749135,0.1890104056386596,0.1875725206773858,0.0423659739395755,0.0421115869746375,52,0.0027692200915434,0.002769113666906,0.0526233797046851,0.0526223685033852,0.6113238824333884,0.611338819749135,0.1875748651633386,0.1875725206773858,0.0421121551957403,0.0421115869746375,103,6,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-3.962893123700016e-05,-0.0003751959627844026,0.0055621505793485015,-0.00143554047532099,-0.00025381874383520464
SD-Dem,0.0061305284802156,0.0061461858235495,0.0782976914105115,0.0783976136342781,0.5303940085539993,0.5291946368744717,0.2438198015383431,0.244122141620654,0.0576742230249285,0.0577843905676989,52,0.0061628102969389,0.0061461858235495,0.0785035686891936,0.0783976136342781,0.5279211818479619,0.5291946368744717,0.2434373792459155,0.244122141620654,0.0577384179748935,0.0577843905676989,103,6,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",3.2281816723300424e-05,0.00020587727868209837,-0.0024728267060374343,-0.0003824222924276033,6.419494996499908e-05
